id,name
http://purl.bioontology.org/ontology/OMIM/203600,ALOPECIA-EPILEPSY-OLIGOPHRENIA SYNDROME OF MOYNAHAN
http://purl.bioontology.org/ontology/OMIM/301900,BORJESON-FORSSMAN-LEHMANN SYNDROME
http://purl.bioontology.org/ontology/OMIM/601803,PALLISTER-KILLIAN SYNDROME
http://purl.bioontology.org/ontology/OMIM/310600,NORRIE DISEASE
http://purl.bioontology.org/ontology/OMIM/236100,HOLOPROSENCEPHALY 1
http://purl.bioontology.org/ontology/OMIM/231000,"GAUCHER DISEASE, TYPE III"
http://purl.bioontology.org/ontology/OMIM/219200,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIA"
http://purl.bioontology.org/ontology/OMIM/307030,GLYCEROL KINASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/248250,"HYPOMAGNESEMIA 3, RENAL"
http://purl.bioontology.org/ontology/OMIM/263800,GITELMAN SYNDROME
http://purl.bioontology.org/ontology/OMIM/239500,"HYPERPROLINEMIA, TYPE I"
http://purl.bioontology.org/ontology/OMIM/276710,"TYROSINEMIA, TYPE III"
http://purl.bioontology.org/ontology/OMIM/272300,"SULFITE OXIDASE DEFICIENCY, ISOLATED"
http://purl.bioontology.org/ontology/OMIM/256600,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2A
http://purl.bioontology.org/ontology/OMIM/201400,"ACTH DEFICIENCY, ISOLATED"
http://purl.bioontology.org/ontology/OMIM/601539,PEROXISOME BIOGENESIS DISORDER 1B
http://purl.bioontology.org/ontology/OMIM/249270,THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME
http://purl.bioontology.org/ontology/OMIM/222748,DIHYDROPYRIMIDINASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/266265,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIc"
http://purl.bioontology.org/ontology/OMIM/226750,KOHLSCHUTTER-TONZ SYNDROME
http://purl.bioontology.org/ontology/OMIM/224300,DYSOSTEOSCLEROSIS
http://purl.bioontology.org/ontology/OMIM/238700,"HYPERLYSINEMIA, TYPE I"
http://purl.bioontology.org/ontology/OMIM/136140,FLOATING-HARBOR SYNDROME
http://purl.bioontology.org/ontology/OMIM/133540,COCKAYNE SYNDROME B
http://purl.bioontology.org/ontology/OMIM/216400,COCKAYNE SYNDROME A
http://purl.bioontology.org/ontology/OMIM/236200,HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/179613,RECOMBINANT CHROMOSOME 8 SYNDROME
http://purl.bioontology.org/ontology/OMIM/610253,KLEEFSTRA SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/141750,"ALPHA-THALASSEMIA/IMPAIRED INTELLECTUAL DEVELOPMENT SYNDROME, DELETION TYPE"
http://purl.bioontology.org/ontology/OMIM/220500,"DEAFNESS, ONYCHODYSTROPHY, OSTEODYSTROPHY, IMPAIRED INTELLECTUAL DEVELOPMENT, AND SEIZURES SYNDROME"
http://purl.bioontology.org/ontology/OMIM/272440,FILIPPI SYNDROME
http://purl.bioontology.org/ontology/OMIM/229120,FOUNTAIN SYNDROME
http://purl.bioontology.org/ontology/OMIM/601853,GOMEZ-LOPEZ-HERNANDEZ SYNDROME
http://purl.bioontology.org/ontology/OMIM/309555,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, GUSTAVSON TYPE"
http://purl.bioontology.org/ontology/OMIM/309520,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, LUJAN-FRYNS TYPE"
http://purl.bioontology.org/ontology/OMIM/139210,MYHRE SYNDROME
http://purl.bioontology.org/ontology/OMIM/249310,NEUHAUSER SYNDROME
http://purl.bioontology.org/ontology/OMIM/257320,LISSENCEPHALY 2
http://purl.bioontology.org/ontology/OMIM/164180,OCULOCEREBROCUTANEOUS SYNDROME
http://purl.bioontology.org/ontology/OMIM/249620,OHDO SYNDROME
http://purl.bioontology.org/ontology/OMIM/200990,ACROCALLOSAL SYNDROME
http://purl.bioontology.org/ontology/OMIM/309583,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNYDER-ROBINSON TYPE"
http://purl.bioontology.org/ontology/OMIM/300957,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 12"
http://purl.bioontology.org/ontology/OMIM/300055,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC 13"
http://purl.bioontology.org/ontology/OMIM/605039,BOHRING-OPITZ SYNDROME
http://purl.bioontology.org/ontology/OMIM/300419,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 29"
http://purl.bioontology.org/ontology/OMIM/607855,"MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A"
http://purl.bioontology.org/ontology/OMIM/614023,PHOSPHOSERINE PHOSPHATASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/608611,RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/551500,"NEUROPATHY, ATAXIA, AND RETINITIS PIGMENTOSA"
http://purl.bioontology.org/ontology/OMIM/604772,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1, WITH OR WITHOUT ATRIAL DYSFUNCTION AND/OR DILATED CARDIOMYOPATHY"
http://purl.bioontology.org/ontology/OMIM/300590,CORNELIA DE LANGE SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/601224,POTOCKI-SHAFFER SYNDROME
http://purl.bioontology.org/ontology/OMIM/601088,AYME-GRIPP SYNDROME
http://purl.bioontology.org/ontology/OMIM/141500,"MIGRAINE, FAMILIAL HEMIPLEGIC, 1"
http://purl.bioontology.org/ontology/OMIM/601005,TIMOTHY SYNDROME
http://purl.bioontology.org/ontology/OMIM/157170,HOLOPROSENCEPHALY 2
http://purl.bioontology.org/ontology/OMIM/154020,"HYPOMAGNESEMIA 2, RENAL"
http://purl.bioontology.org/ontology/OMIM/152950,"MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR IMPAIRED INTELLECTUAL DEVELOPMENT"
http://purl.bioontology.org/ontology/OMIM/610829,HOLOPROSENCEPHALY 9
http://purl.bioontology.org/ontology/OMIM/610768,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Im"
http://purl.bioontology.org/ontology/OMIM/609924,AMINOACYLASE 1 DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/609296,"B-CELL IMMUNODEFICIENCY, DISTAL LIMB ANOMALIES, AND UROGENITAL MALFORMATIONS"
http://purl.bioontology.org/ontology/OMIM/609180,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE If"
http://purl.bioontology.org/ontology/OMIM/609069,PANCREATIC AND CEREBELLAR AGENESIS
http://purl.bioontology.org/ontology/OMIM/609037,"MENTAL RETARDATION WITH OPTIC ATROPHY, FACIAL DYSMORPHISM, MICROCEPHALY, AND SHORT STATURE"
http://purl.bioontology.org/ontology/OMIM/608885,STOMATIN-DEFICIENT CRYOHYDROCYTOSIS WITH NEUROLOGIC DEFECTS
http://purl.bioontology.org/ontology/OMIM/608799,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ie"
http://purl.bioontology.org/ontology/OMIM/608716,"MICROCEPHALY 5, PRIMARY, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/608688,AICA-RIBOSURIA DUE TO ATIC DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/600373,CODAS SYNDROME
http://purl.bioontology.org/ontology/OMIM/600363,"SPASTIC PARAPLEGIA 6, AUTOSOMAL DOMINANT"
http://purl.bioontology.org/ontology/OMIM/600302,FRYNS MACROCEPHALY
http://purl.bioontology.org/ontology/OMIM/600176,"PACHYGYRIA WITH IMPAIRED INTELLECTUAL DEVELOPMENT, SEIZURES, AND ARACHNOID CYSTS"
http://purl.bioontology.org/ontology/OMIM/314320,TRIGONOCEPHALY WITH SHORT STATURE AND DEVELOPMENTAL DELAY
http://purl.bioontology.org/ontology/OMIM/309610,PRIETO SYNDROME
http://purl.bioontology.org/ontology/OMIM/309585,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, WILSON-TURNER TYPE"
http://purl.bioontology.org/ontology/OMIM/309545,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC 12"
http://purl.bioontology.org/ontology/OMIM/308200,ICHTHYOSIS AND MALE HYPOGONADISM
http://purl.bioontology.org/ontology/OMIM/608154,"LIPODYSTROPHY, GENERALIZED, WITH MENTAL RETARDATION, DEAFNESS, SHORT STATURE, AND SLENDER BONES"
http://purl.bioontology.org/ontology/OMIM/608097,"PERIVENTRICULAR HETEROTOPIA WITH MICROCEPHALY, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/608027,"PONTOCEREBELLAR HYPOPLASIA, TYPE 3"
http://purl.bioontology.org/ontology/OMIM/607906,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii"
http://purl.bioontology.org/ontology/OMIM/607417,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 2"
http://purl.bioontology.org/ontology/OMIM/306960,HHHH SYNDROME
http://purl.bioontology.org/ontology/OMIM/616145,CATEL-MANZKE SYNDROME
http://purl.bioontology.org/ontology/OMIM/300534,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE"
http://purl.bioontology.org/ontology/OMIM/300486,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, BILLUART TYPE"
http://purl.bioontology.org/ontology/OMIM/300271,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 72"
http://purl.bioontology.org/ontology/OMIM/300148,MEHMO SYNDROME
http://purl.bioontology.org/ontology/OMIM/606519,PHACE ASSOCIATION
http://purl.bioontology.org/ontology/OMIM/280000,"COLOBOMA, CONGENITAL HEART DISEASE, ICHTHYOSIFORM DERMATOSIS, IMPAIRED INTELLECTUAL DEVELOPMENT, AND EAR ANOMALIES SYNDROME"
http://purl.bioontology.org/ontology/OMIM/277470,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2A"
http://purl.bioontology.org/ontology/OMIM/261740,"GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL"
http://purl.bioontology.org/ontology/OMIM/260565,PEHO SYNDROME
http://purl.bioontology.org/ontology/OMIM/606232,PHELAN-MCDERMID SYNDROME
http://purl.bioontology.org/ontology/OMIM/606056,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIb"
http://purl.bioontology.org/ontology/OMIM/191100,TUBEROUS SCLEROSIS 1
http://purl.bioontology.org/ontology/OMIM/251200,"MICROCEPHALY 1, PRIMARY, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/250940,"HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, cblG COMPLEMENTATION TYPE"
http://purl.bioontology.org/ontology/OMIM/245150,KEUTEL SYNDROME
http://purl.bioontology.org/ontology/OMIM/243310,BARAITSER-WINTER SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/243180,"VISCERAL NEUROPATHY, FAMILIAL, 1, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/242840,VICI SYNDROME
http://purl.bioontology.org/ontology/OMIM/236792,L-2-HYDROXYGLUTARIC ACIDURIA
http://purl.bioontology.org/ontology/OMIM/236270,"HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, cblE COMPLEMENTATION TYPE"
http://purl.bioontology.org/ontology/OMIM/236250,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY"
http://purl.bioontology.org/ontology/OMIM/225790,PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME
http://purl.bioontology.org/ontology/OMIM/224250,DYSMYELINATION WITH JAUNDICE
http://purl.bioontology.org/ontology/OMIM/219730,VENTRICULOMEGALY WITH CYSTIC KIDNEY DISEASE
http://purl.bioontology.org/ontology/OMIM/605055,"ALZHEIMER DISEASE, FAMILIAL EARLY-ONSET, WITH COEXISTING AMYLOID AND PRION PATHOLOGY"
http://purl.bioontology.org/ontology/OMIM/604757,CRANIOSYNOSTOSIS 2
http://purl.bioontology.org/ontology/OMIM/604213,CHUDLEY-MCCULLOUGH SYNDROME
http://purl.bioontology.org/ontology/OMIM/215100,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1"
http://purl.bioontology.org/ontology/OMIM/214450,"GRISCELLI SYNDROME, TYPE 1"
http://purl.bioontology.org/ontology/OMIM/211910,"CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE I"
http://purl.bioontology.org/ontology/OMIM/211180,BOWEN-CONRADI SYNDROME
http://purl.bioontology.org/ontology/OMIM/210710,"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I"
http://purl.bioontology.org/ontology/OMIM/613254,TUBEROUS SCLEROSIS 2
http://purl.bioontology.org/ontology/OMIM/603671,ACROMELIC FRONTONASAL DYSOSTOSIS
http://purl.bioontology.org/ontology/OMIM/603552,"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 4"
http://purl.bioontology.org/ontology/OMIM/603358,GRACILE SYNDROME
http://purl.bioontology.org/ontology/OMIM/603285,CEREBRAL CAVERNOUS MALFORMATIONS 3
http://purl.bioontology.org/ontology/OMIM/603284,CEREBRAL CAVERNOUS MALFORMATIONS 2
http://purl.bioontology.org/ontology/OMIM/610536,"MANDIBULOFACIAL DYSOSTOSIS, GUION-ALMEIDA TYPE"
http://purl.bioontology.org/ontology/OMIM/610127,"CEROID LIPOFUSCINOSIS, NEURONAL, 10"
http://purl.bioontology.org/ontology/OMIM/610125,"MICROPHTHALMIA, SYNDROMIC 5"
http://purl.bioontology.org/ontology/OMIM/610443,KOOLEN-DE VRIES SYNDROME
http://purl.bioontology.org/ontology/OMIM/610442,"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, GENEVIEVE TYPE"
http://purl.bioontology.org/ontology/OMIM/610015,"GLUTAMINE DEFICIENCY, CONGENITAL"
http://purl.bioontology.org/ontology/OMIM/602541,"MUSCULAR DYSTROPHY, CONGENITAL, MEGACONIAL TYPE"
http://purl.bioontology.org/ontology/OMIM/602481,"MIGRAINE, FAMILIAL HEMIPLEGIC, 2"
http://purl.bioontology.org/ontology/OMIM/602473,"ENCEPHALOPATHY, ETHYLMALONIC"
http://purl.bioontology.org/ontology/OMIM/602342,PIERPONT SYNDROME
http://purl.bioontology.org/ontology/OMIM/602014,"HYPOMAGNESEMIA 1, INTESTINAL"
http://purl.bioontology.org/ontology/OMIM/601815,PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/177980,"PTERYGIA, IMPAIRED INTELLECTUAL DEVELOPMENT, AND DISTINCTIVE CRANIOFACIAL FEATURES"
http://purl.bioontology.org/ontology/OMIM/607624,"GRISCELLI SYNDROME, TYPE 2"
http://purl.bioontology.org/ontology/OMIM/611523,"PONTOCEREBELLAR HYPOPLASIA, TYPE 6"
http://purl.bioontology.org/ontology/OMIM/611283,ISOBUTYRYL-CoA DEHYDROGENASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/136630,"INTELLECTUAL DEVELOPMENTAL DISORDER, FRA12A TYPE"
http://purl.bioontology.org/ontology/OMIM/611147,PAROXYSMAL NONKINESIGENIC DYSKINESIA 2
http://purl.bioontology.org/ontology/OMIM/300653,PHOSPHOGLYCERATE KINASE 1 DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/611719,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 5
http://purl.bioontology.org/ontology/OMIM/609625,CHROMOSOME 10q26 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/612621,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5"
http://purl.bioontology.org/ontology/OMIM/612582,CHROMOSOME 6pter-p24 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/608033,"ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 3"
http://purl.bioontology.org/ontology/OMIM/612530,CHROMOSOME 1q41-q42 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/612475,CHROMOSOME 1q21.1 DUPLICATION SYNDROME
http://purl.bioontology.org/ontology/OMIM/612337,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 22"
http://purl.bioontology.org/ontology/OMIM/612313,GLASS SYNDROME
http://purl.bioontology.org/ontology/OMIM/612304,"THROMBOPHILIA DUE TO PROTEIN C DEFICIENCY, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/612285,JOUBERT SYNDROME 9
http://purl.bioontology.org/ontology/OMIM/612233,"LEUKODYSTROPHY, HYPOMYELINATING, 4"
http://purl.bioontology.org/ontology/OMIM/611938,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 2"
http://purl.bioontology.org/ontology/OMIM/300699,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, WU TYPE"
http://purl.bioontology.org/ontology/OMIM/611867,"CHROMOSOME 22q11.2 DELETION SYNDROME, DISTAL"
http://purl.bioontology.org/ontology/OMIM/611816,TEMPLE-BARAITSER SYNDROME
http://purl.bioontology.org/ontology/OMIM/613192,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 13"
http://purl.bioontology.org/ontology/OMIM/612949,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 39 WITH LEUKODYSTROPHY
http://purl.bioontology.org/ontology/OMIM/612947,"MICROCEPHALY, GROWTH RETARDATION, CATARACT, HEARING LOSS, AND UNUSUAL APPEARANCE"
http://purl.bioontology.org/ontology/OMIM/612936,"SPASTIC PARAPLEGIA 50, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/614921,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE It"
http://purl.bioontology.org/ontology/OMIM/603147,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ic"
http://purl.bioontology.org/ontology/OMIM/608093,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ij"
http://purl.bioontology.org/ontology/OMIM/615597,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ix"
http://purl.bioontology.org/ontology/OMIM/212066,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIa"
http://purl.bioontology.org/ontology/OMIM/608779,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIe"
http://purl.bioontology.org/ontology/OMIM/617752,CLARK-BARAITSER SYNDROME
http://purl.bioontology.org/ontology/OMIM/600096,PUERTO RICAN INFANT HYPOTONIA SYNDROME
http://purl.bioontology.org/ontology/OMIM/123500,CROUZON SYNDROME
http://purl.bioontology.org/ontology/OMIM/309530,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 1"
http://purl.bioontology.org/ontology/OMIM/600430,CHROMOSOME 2q37 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/613159,NEPHRONOPHTHISIS-LIKE NEPHROPATHY 1
http://purl.bioontology.org/ontology/OMIM/613457,CHROMOSOME 14q11-q22 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/613612,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIi"
http://purl.bioontology.org/ontology/OMIM/613661,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ip"
http://purl.bioontology.org/ontology/OMIM/613662,MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE)
http://purl.bioontology.org/ontology/OMIM/613668,"MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY"
http://purl.bioontology.org/ontology/OMIM/613707,LEOPARD SYNDROME 3
http://purl.bioontology.org/ontology/OMIM/613730,"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS"
http://purl.bioontology.org/ontology/OMIM/613744,"SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/613752,HYPERMETHIONINEMIA WITH S-ADENOSYLHOMOCYSTEINE HYDROLASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/613759,"IMMUNODEFICIENCY 90 WITH ENCEPHALOPATHY, FUNCTIONAL HYPOSPLENIA, AND HEPATIC DYSFUNCTION"
http://purl.bioontology.org/ontology/OMIM/613861,RETINITIS PIGMENTOSA 59
http://purl.bioontology.org/ontology/OMIM/613886,"OBESITY, HYPERPHAGIA, AND DEVELOPMENTAL DELAY"
http://purl.bioontology.org/ontology/OMIM/614019,LISSENCEPHALY 4
http://purl.bioontology.org/ontology/OMIM/300816,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6
http://purl.bioontology.org/ontology/OMIM/300845,"MOYAMOYA DISEASE 4 WITH SHORT STATURE, HYPERGONADOTROPIC HYPOGONADISM, AND FACIAL DYSMORPHISM"
http://purl.bioontology.org/ontology/OMIM/600721,D-2-HYDROXYGLUTARIC ACIDURIA 1
http://purl.bioontology.org/ontology/OMIM/615656,CHROMOSOME 15q11.2 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/300850,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 90"
http://purl.bioontology.org/ontology/OMIM/300852,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 88"
http://purl.bioontology.org/ontology/OMIM/300860,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, NASCIMENTO TYPE"
http://purl.bioontology.org/ontology/OMIM/300867,KABUKI SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/231050,GELEOPHYSIC DYSPLASIA 1
http://purl.bioontology.org/ontology/OMIM/614052,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2"
http://purl.bioontology.org/ontology/OMIM/614080,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/614111,PYRUVATE DEHYDROGENASE E1-BETA DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/614113,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 2"
http://purl.bioontology.org/ontology/OMIM/614207,HYPERPHOSPHATASIA WITH IMPAIRED INTELLECTUAL DEVELOPMENT SYNDROME 3
http://purl.bioontology.org/ontology/OMIM/614208,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 16"
http://purl.bioontology.org/ontology/OMIM/614212,"ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 4"
http://purl.bioontology.org/ontology/OMIM/614219,ADAMS-OLIVER SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/614222,WARBURG MICRO SYNDROME 3
http://purl.bioontology.org/ontology/OMIM/614388,ENCEPHALOPATHY DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION 1
http://purl.bioontology.org/ontology/OMIM/614483,BRAIN SMALL VESSEL DISEASE 2
http://purl.bioontology.org/ontology/OMIM/614499,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 34, WITH VARIANT LISSENCEPHALY"
http://purl.bioontology.org/ontology/OMIM/614520,"ENCEPHALOMYOPATHY, MITOCHONDRIAL, DUE TO VOLTAGE-DEPENDENT ANION CHANNEL DEFICIENCY"
http://purl.bioontology.org/ontology/OMIM/614526,CHROMOSOME 17q12 DUPLICATION SYNDROME
http://purl.bioontology.org/ontology/OMIM/614559,INFANTILE CEREBELLAR-RETINAL DEGENERATION
http://purl.bioontology.org/ontology/OMIM/256710,ELEJALDE NEUROECTODERMAL MELANOLYSOSOMAL SYNDROME
http://purl.bioontology.org/ontology/OMIM/618874,"CHROMOSOME 17q11.2 DUPLICATION SYNDROME, 1.4-MB"
http://purl.bioontology.org/ontology/OMIM/614845,NEPHRONOPHTHISIS 15
http://purl.bioontology.org/ontology/OMIM/202370,PEROXISOME BIOGENESIS DISORDER 2B
http://purl.bioontology.org/ontology/OMIM/244200,HYPOGONADOTROPIC HYPOGONADISM 3 WITH OR WITHOUT ANOSMIA
http://purl.bioontology.org/ontology/OMIM/607426,"COENZYME Q10 DEFICIENCY, PRIMARY, 1"
http://purl.bioontology.org/ontology/OMIM/610031,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 7"
http://purl.bioontology.org/ontology/OMIM/610628,HYPOGONADOTROPIC HYPOGONADISM 4 WITH OR WITHOUT ANOSMIA
http://purl.bioontology.org/ontology/OMIM/614576,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl"
http://purl.bioontology.org/ontology/OMIM/614650,"COENZYME Q10 DEFICIENCY, PRIMARY, 6"
http://purl.bioontology.org/ontology/OMIM/614651,"COENZYME Q10 DEFICIENCY, PRIMARY, 2"
http://purl.bioontology.org/ontology/OMIM/614678,"PONTOCEREBELLAR HYPOPLASIA, TYPE 1B"
http://purl.bioontology.org/ontology/OMIM/614727,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIk"
http://purl.bioontology.org/ontology/OMIM/614741,MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/614749,HYPERPHOSPHATASIA WITH IMPAIRED INTELLECTUAL DEVELOPMENT SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/614851,SECKEL SYNDROME 7
http://purl.bioontology.org/ontology/OMIM/614859,PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)
http://purl.bioontology.org/ontology/OMIM/614863,PEROXISOME BIOGENESIS DISORDER 4B
http://purl.bioontology.org/ontology/OMIM/614866,PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)
http://purl.bioontology.org/ontology/OMIM/614870,PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER)
http://purl.bioontology.org/ontology/OMIM/614883,PEROXISOME BIOGENESIS DISORDER 11A (ZELLWEGER)
http://purl.bioontology.org/ontology/OMIM/615074,GAND SYNDROME
http://purl.bioontology.org/ontology/OMIM/615219,"HYDROCEPHALUS, CONGENITAL, 2, WITH OR WITHOUT BRAIN OR EYE ANOMALIES"
http://purl.bioontology.org/ontology/OMIM/601198,"HYPOCALCEMIA, AUTOSOMAL DOMINANT 1"
http://purl.bioontology.org/ontology/OMIM/300896,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIm"
http://purl.bioontology.org/ontology/OMIM/614039,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 1"
http://purl.bioontology.org/ontology/OMIM/614129,PERRAULT SYNDROME 3
http://purl.bioontology.org/ontology/OMIM/615244,"NEPHROTIC SYNDROME, TYPE 8"
http://purl.bioontology.org/ontology/OMIM/615282,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2"
http://purl.bioontology.org/ontology/OMIM/615351,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH IMPAIRED INTELLECTUAL DEVELOPMENT), TYPE B, 14"
